naam	jaar	gewasgroep	lblhfdtlt	area_m2	area_prop
Duinen	16436	Grasland	Grasland	5198083.13767804	0.0647497755952883
Duinen	16436	Grasland	Natuurlijk grasland met minimumactiviteit	2246614.60232375	0.0279848912563835
Duinen	16436	Grasland	Weiland met niet-oogstbare bomen (> 100 bomen per ha)	25140.3516335759	0.000313160079118669
Duinen	16436	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	212952.549509041	0.00265263741035782
Duinen	16436	Groenten, kruiden en sierplanten	Ajuinen (niet-vroege) - industrie	221889.802870649	0.00276396405409842
Duinen	16436	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	5707.68001000438	7.10975546232956e-05
Duinen	16436	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	26271.6902121554	0.000327252566126878
Duinen	16436	Groenten, kruiden en sierplanten	Andere groenten - vers	2998.54417922325	3.73512807653921e-05
Duinen	16436	Groenten, kruiden en sierplanten	Andere kolen - vers	6734.48858742078	8.38879666282733e-05
Duinen	16436	Groenten, kruiden en sierplanten	Andere sierplanten	487.031135698389	6.06668956789246e-06
Duinen	16436	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - industrie	59564.5833489181	0.000741964547914504
Duinen	16436	Groenten, kruiden en sierplanten	Groene selder - vers	18121.2639019226	0.000225727011299133
Duinen	16436	Groenten, kruiden en sierplanten	Knolselder - vers	1141.10551027823	1.42141485166909e-05
Duinen	16436	Groenten, kruiden en sierplanten	Peterselie - vers	10297.3024931525	0.000128268057283566
Duinen	16436	Groenten, kruiden en sierplanten	Pompoenen - vers	3665.08809828269	4.56540662423443e-05
Duinen	16436	Groenten, kruiden en sierplanten	Prei - vers	46152.4642435401	0.000574896865592202
Duinen	16436	Groenten, kruiden en sierplanten	Radijs - vers	5608.17860443913	6.98581181789136e-05
Duinen	16436	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	1318.63093679864	1.64254889714704e-05
Duinen	16436	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	674.692802394959	8.40429181175893e-06
Duinen	16436	Landbouwinfrastructuur	Andere gebouwen	107.919800021999	1.3442999368483e-06
Duinen	16436	Landbouwinfrastructuur	Stallen en gebouwen	237770.398990362	0.00296178025053775
Duinen	16436	Maïs	Korrelmaïs	39339.4944297229	0.000490031299786883
Duinen	16436	Maïs	Silomaïs	1135494.84283201	0.0141442593963247
Duinen	16436	Overige gewassen	Begraasde niet-landbouwgrond met overeenkomst	753980.241997502	0.00939193356080623
Duinen	16436	Overige gewassen	Braakliggend land met minimale activiteit met EAG	9141.74426748904	0.000113873878926423
Duinen	16436	Overige gewassen	Braakliggend land zonder minimale activiteit	5474.72802564123	6.81957948182901e-05
Duinen	16436	Overige gewassen	Faunamengsel	1018.9267002859	1.26922316254122e-05
Duinen	16436	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	78428.8291217487	0.000976946491876017
Duinen	16436	Suikerbieten	Suikerbieten	481808.281825362	0.00600163123633285
Duinen	16436	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	185642.166078316	0.00231244639152955
Duinen	16436	Voedergewassen	Grasklaver	73958.3023115806	0.000921259501098025
Duinen	16436	Voedergewassen	Meerjarige klaver	8300.25491438294	0.000103391890597974
Duinen	16436	Voedergewassen	Meerjarige luzerne	9043.416492975	0.000112649061784038
Duinen	16436	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	6187.88931425534	7.70792682406943e-05
Duinen	16436	Voedergewassen	Voederbieten	13195.5250352082	0.000164369684412819
Duinen	16436	Water	Poelen <= 0,1 ha	1086.77450297454	1.35373758607708e-05
Duinen	16801	Aardappelen	Aardappelen (niet-vroege)	567987.816647461	0.00707512417456427
Duinen	16801	Aardappelen	Aardappelen (pootgoed)	132811.508154527	0.00165436279522816
Duinen	16801	Aardappelen	Aardappelen (vroege, rooi na 19/6)	49536.9451615911	0.000617055556429962
Duinen	16801	Fruit en Noten	Aardbeien	7398.90910291334	9.21643019887473e-05
Duinen	16801	Fruit en Noten	Meerjarige fruitteelten (pruim)	7539.97248517431	9.39214540204077e-05
Duinen	16801	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	24631.455941484	0.000306821034322423
Duinen	16801	Granen, zaden en peulvruchten	Faunamengsel	1017.69780031802	1.26769238677175e-05
Duinen	16801	Granen, zaden en peulvruchten	Triticale	14822.9438548631	0.000184641580914128
Duinen	16801	Granen, zaden en peulvruchten	Tuin- en veldbonen (niet voor menselijke consumptie)	12938.8347143281	0.000161172228690344
Duinen	16801	Granen, zaden en peulvruchten	Wintergerst	500400.515138404	0.0062332248647819
Duinen	16801	Granen, zaden en peulvruchten	Wintertarwe	2755568.76151861	0.0343246643464454
Duinen	16801	Granen, zaden en peulvruchten	Zomergerst	8182.02506539496	0.000101919163827764
Duinen	16801	Granen, zaden en peulvruchten	Zomertarwe	66850.4427878884	0.00083272064996155
Duinen	16801	Grasland	Graskruiden mengsel	12106.9457661876	0.000150809827534838
Duinen	16801	Grasland	Grasland	5213369.60418416	0.0649401910329986
Duinen	16801	Grasland	Natuurlijk grasland met minimumactiviteit	3619700.20883679	0.0450886932810956
Duinen	16801	Grasland	Natuurlijk grasland zonder minimumactiviteit	74179.9695581308	0.000924020692885613
Duinen	16801	Grasland	Weiland met niet-oogstbare bomen (> 100 bomen per ha)	25140.3516335759	0.000313160079118669
Duinen	16801	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	264699.55230145	0.00329722248716248
Duinen	16801	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	7430.82181359653	9.25618217668356e-05
Duinen	16801	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	12873.605451658	0.000160359702224671
Duinen	16801	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - industrie	78278.6052618844	0.000975075232614161
Duinen	16801	Groenten, kruiden en sierplanten	Groene selder - vers	32019.1033408845	0.00039884505521986
Duinen	16801	Groenten, kruiden en sierplanten	Knolselder - vers	1155.94618771222	1.43990109954319e-05
Duinen	16801	Groenten, kruiden en sierplanten	Peterselie - vers	21415.0180267318	0.000266755566402759
Duinen	16801	Groenten, kruiden en sierplanten	Pompoenen - vers	6408.73057738342	7.98301711891436e-05
Duinen	16801	Groenten, kruiden en sierplanten	Prei - vers	49153.5193592241	0.000612279423766605
Duinen	16801	Groenten, kruiden en sierplanten	Schorseneer - vers	623.345471308334	7.76468523425408e-06
Duinen	16801	Groenten, kruiden en sierplanten	Spruitkolen - vers	6145.23555341142	7.65479528750511e-05
Duinen	16801	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - vers	1008.75456073778	1.25655226568138e-05
Duinen	16801	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	674.692802394959	8.40429181175893e-06
Duinen	16801	Landbouwinfrastructuur	Andere gebouwen	3694.3623306936	4.60187198904537e-05
Duinen	16801	Landbouwinfrastructuur	Stallen en gebouwen	238359.044325543	0.0029691126945077
Duinen	16801	Maïs	Korrelmaïs	73787.2003232281	0.000919128174019121
Duinen	16801	Maïs	Silomaïs	1084523.81403846	0.0135093402176912
Duinen	16801	Overige gewassen	Begraasde niet-landbouwgrond met overeenkomst	753980.241997502	0.00939193356080623
Duinen	16801	Overige gewassen	Bloemenmengsel voor EAG Braak	4383.56981109213	5.46038133782684e-05
Duinen	16801	Overige gewassen	Braakliggend land zonder minimale activiteit	6798.93071781559	8.46906882030209e-05
Duinen	16801	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	110136.462366762	0.00137191172865547
Duinen	16801	Suikerbieten	Suikerbieten	438023.761743619	0.00545623060022323
Duinen	16801	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	8458.74194713123	0.000105366079839164
Duinen	16801	Voedergewassen	Grasklaver	26866.0006120659	0.000334655576815418
Duinen	16801	Voedergewassen	Meerjarige luzerne	9043.416492975	0.000112649061784038
Duinen	16801	Voedergewassen	Voederbieten	7526.97513768269	9.37595529289618e-05
Duinen	16801	Water	Poelen <= 0,1 ha	1086.77450297454	1.35373758607708e-05
Duinen	16801	NA	Zomerhaver	7778.80438182297	9.68964567865053e-05
Duinen	17167	Aardappelen	Aardappelen (niet-vroege)	876179.073168944	0.0109140998453362
Duinen	17167	Aardappelen	Aardappelen (pootgoed)	88129.521876596	0.00109778289682736
Duinen	17167	Aardappelen	Aardappelen (primeur, rooi voor 20/6)	4559.82859679917	5.67993759575785e-05
Duinen	17167	Aardappelen	Aardappelen (vroege, rooi na 19/6)	109417.701197072	0.00136295850047283
Duinen	17167	Fruit en Noten	Aardbeien	7049.11636949339	8.78071186975387e-05
Duinen	17167	Fruit en Noten	Meerjarige fruitteelten (pruim)	7539.97248517431	9.39214540204077e-05
Duinen	17167	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	26431.7291030112	0.000329246086044696
Duinen	17167	Granen, zaden en peulvruchten	Faunamengsel	1023.50556645495	1.27492681423502e-05
Duinen	17167	Granen, zaden en peulvruchten	Triticale	46024.0533109185	0.000573297318441646
Duinen	17167	Granen, zaden en peulvruchten	Tuin- en veldbonen (niet voor menselijke consumptie)	18770.8012026574	0.000233817954315896
Duinen	17167	Granen, zaden en peulvruchten	Voedererwten (niet voor menselijke consumptie)	11922.2096286333	0.000148508667061994
Duinen	17167	Granen, zaden en peulvruchten	Wintergerst	371378.079933081	0.00462606054958512
Duinen	17167	Granen, zaden en peulvruchten	Wintertarwe	2329205.9953543	0.0290136886078662
Duinen	17167	Granen, zaden en peulvruchten	Zomergerst	4949.59621897142	6.16545053199834e-05
Duinen	17167	Granen, zaden en peulvruchten	Zomertarwe	10982.804564814	0.000136806994452242
Duinen	17167	Grasland	Graskruiden mengsel	15238.8462288744	0.000189822257073688
Duinen	17167	Grasland	Grasland	5018161.90236792	0.0625085918160767
Duinen	17167	Grasland	Natuurlijk grasland met minimumactiviteit	3572039.45026427	0.0444950083898512
Duinen	17167	Grasland	Natuurlijk grasland zonder minimumactiviteit	74179.9695581308	0.000924020692885613
Duinen	17167	Grasland	Weiland met niet-oogstbare bomen (> 100 bomen per ha)	25140.3516335759	0.000313160079118669
Duinen	17167	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	315364.253407529	0.00392832590362041
Duinen	17167	Groenten, kruiden en sierplanten	Ajuinen (niet-vroege) - industrie	24909.4199812124	0.000310283485522079
Duinen	17167	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	3115.93685313337	3.88135792879216e-05
Duinen	17167	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	20635.1361561457	0.000257040989937974
Duinen	17167	Groenten, kruiden en sierplanten	Andere groenten - vers	2231.34001507866	2.77946237923521e-05
Duinen	17167	Groenten, kruiden en sierplanten	Andere kolen - vers	5035.5871855531	6.2725649363261e-05
Duinen	17167	Groenten, kruiden en sierplanten	Groene selder - vers	22353.2749220169	0.000278442936883636
Duinen	17167	Groenten, kruiden en sierplanten	Peterselie - vers	6729.20283797546	8.38221248397962e-05
Duinen	17167	Groenten, kruiden en sierplanten	Pompoenen - vers	8744.84692748565	0.000108929938435493
Duinen	17167	Groenten, kruiden en sierplanten	Prei - vers	57210.841640694	0.00071264523089318
Duinen	17167	Groenten, kruiden en sierplanten	Sjalotten - vers	54.4837645076477	6.78675471711016e-07
Duinen	17167	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	532.716129568755	6.63576340200194e-06
Duinen	17167	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	674.692802394959	8.40429181175893e-06
Duinen	17167	Landbouwinfrastructuur	Andere stallen en gebouwen	24598.1486478972	0.000306406142961837
Duinen	17167	Landbouwinfrastructuur	Hoofdgebouwen	189764.680938956	0.00236379838130051
Duinen	17167	Maïs	Korrelmaïs	167178.360093815	0.00208245251446636
Duinen	17167	Maïs	Silomaïs	965982.318313133	0.0120327314287111
Duinen	17167	Overige gewassen	Begraasde niet-landbouwgrond met overeenkomst	1217487.41172369	0.0151655975118573
Duinen	17167	Overige gewassen	Bloemenmengsel voor EAG Braak	5062.36174150703	6.30591658622786e-05
Duinen	17167	Overige gewassen	Braakliggend land met minimale activiteit met EAG	7005.77747259394	8.72672689539964e-05
Duinen	17167	Overige gewassen	Braakliggend land met minimale activiteit zonder EAG	2573.75	3.20598440856825e-05
Duinen	17167	Overige gewassen	Braakliggend land zonder minimale activiteit	531.1402007711	6.61613288950347e-06
Duinen	17167	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	78396.9658587966	0.000976549588042192
Duinen	17167	Suikerbieten	Suikerbieten	356679.442039634	0.00444296738236383
Duinen	17167	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	337021.341901834	0.00419809681395639
Duinen	17167	Voedergewassen	Grasklaver	36366.2859241036	0.00045299561212321
Duinen	17167	Voedergewassen	Meerjarige luzerne	37668.8538888551	0.000469221013137659
Duinen	17167	Voedergewassen	Voederbieten	18220.2470138441	0.0002269599916334
Duinen	17167	Water	Poelen <= 0,1 ha	1443.04546664092	1.79752550438305e-05
Duinen	17532	Aardappelen	Aardappelen (niet-vroege)	727823.402818737	0.00906611163332864
Duinen	17532	Aardappelen	Aardappelen (vroege, rooi na 19/6)	28656.1661655235	0.00035695472340363
Duinen	17532	Fruit en Noten	Aardbeien	10879.3479907252	0.000135518290563004
Duinen	17532	Fruit en Noten	Meerjarige fruitteelten (pruim)	7539.97248517431	9.39214540204077e-05
Duinen	17532	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	26874.2167174687	0.000334757920500005
Duinen	17532	Granen, zaden en peulvruchten	Faunamengsel	1020.29578550384	1.27092855967099e-05
Duinen	17532	Granen, zaden en peulvruchten	Triticale	35644.2362368954	0.000444001420615094
Duinen	17532	Granen, zaden en peulvruchten	Tuin- en veldbonen (niet voor menselijke consumptie)	21539.8722050381	0.000268310808943777
Duinen	17532	Granen, zaden en peulvruchten	Wintergerst	398037.732532312	0.00495814575821448
Duinen	17532	Granen, zaden en peulvruchten	Wintertarwe	2569289.01467458	0.0320042759481394
Duinen	17532	Granen, zaden en peulvruchten	Zomergerst	63478.7738141504	0.000790721550745785
Duinen	17532	Grasland	Graskruiden mengsel	22215.6440410362	0.000276728541707097
Duinen	17532	Grasland	Grasland	5420196.1577678	0.0675165201483636
Duinen	17532	Grasland	Natuurlijk grasland met minimumactiviteit	3216693.72001006	0.0400686543506233
Duinen	17532	Grasland	Natuurlijk grasland zonder minimumactiviteit	74693.7098059726	0.000930420083753548
Duinen	17532	Grasland	Weiland met niet-oogstbare bomen (> 100 bomen per ha)	25140.3516335759	0.000313160079118669
Duinen	17532	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	187196.499236261	0.00233180789855273
Duinen	17532	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	6729.21580398374	8.38222863505116e-05
Duinen	17532	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	20802.94829358	0.000259131337081958
Duinen	17532	Groenten, kruiden en sierplanten	Bloemkool - vers	2089.74700731377	2.60308744955807e-05
Duinen	17532	Groenten, kruiden en sierplanten	Groene selder - vers	22663.965252951	0.000282313042204151
Duinen	17532	Groenten, kruiden en sierplanten	Peterselie - vers	3585.51986871791	4.46629268410735e-05
Duinen	17532	Groenten, kruiden en sierplanten	Pompoenen - vers	6948.90661895258	8.65588587740016e-05
Duinen	17532	Groenten, kruiden en sierplanten	Prei - vers	66131.1118437948	0.000823760324400152
Duinen	17532	Groenten, kruiden en sierplanten	Spruitkool - vers	1649.80913652859	2.05508008502151e-05
Duinen	17532	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - vers	361.428388054061	4.50212249408557e-06
Duinen	17532	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	674.692802394959	8.40429181175893e-06
Duinen	17532	Landbouwinfrastructuur	Andere stallen en gebouwen	24598.1486478972	0.000306406142961837
Duinen	17532	Landbouwinfrastructuur	Hoofdgebouwen	213251.461446918	0.00265636079845833
Duinen	17532	Maïs	Korrelmaïs	33928.1038811606	0.000422624466460553
Duinen	17532	Maïs	Silomaïs	1021073.27905381	0.0127189704231264
Duinen	17532	Overige gewassen	Begraasde niet-landbouwgrond	1231944.31096805	0.0153456794684329
Duinen	17532	Overige gewassen	Bloemenmengsel voor EAG Braak	10100.0850963171	0.000125811424357475
Duinen	17532	Overige gewassen	Braakliggend land zonder minimale activiteit	531.1402007711	6.61613288950347e-06
Duinen	17532	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	40924.8681020098	0.000509779462099098
Duinen	17532	Suikerbieten	Suikerbieten	324722.035020612	0.00404489084563239
Duinen	17532	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	56201.7567034836	0.000700075592911178
Duinen	17532	Voedergewassen	Grasklaver	28856.8156894754	0.000359454108524083
Duinen	17532	Voedergewassen	Meerjarige luzerne	37668.8538888551	0.000469221013137659
Duinen	17532	Voedergewassen	Voederbieten	14032.8240549674	0.000174799475972441
Duinen	17532	Water	Poelen <= 0,1 ha	1711.8594542045	2.13237288774736e-05
Duinen	17897	Aardappelen	Aardappelen (niet-vroege)	345356.557895433	0.00430192419624888
Duinen	17897	Aardappelen	Aardappelen (pootgoed)	112390.166014758	0.00139998492440878
Duinen	17897	Aardappelen	Aardappelen (vroege, rooi na 19/6)	111218.369847767	0.00138538847859472
Duinen	17897	Fruit en Noten	Aardbeien	7727.31910198556	9.62551318542877e-05
Duinen	17897	Fruit en Noten	Meerjarige fruitteelten (pruim)	7539.97248517431	9.39214540204077e-05
Duinen	17897	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	26104.7835170698	0.000325173497599904
Duinen	17897	Granen, zaden en peulvruchten	Faunamengsel	1020.42315290062	1.27108721450857e-05
Duinen	17897	Granen, zaden en peulvruchten	Triticale	53975.3321681109	0.000672342198652766
Duinen	17897	Granen, zaden en peulvruchten	Tuin- en veldbonen (niet voor menselijke consumptie)	34031.6961826604	0.000423914861034447
Duinen	17897	Granen, zaden en peulvruchten	Wintergerst	722266.149245342	0.0089968878613587
Duinen	17897	Granen, zaden en peulvruchten	Winterkoolzaad	59762.2059374163	0.000744426228099083
Duinen	17897	Granen, zaden en peulvruchten	Wintertarwe	1668326.55090648	0.0207814624987144
Duinen	17897	Grasland	Graskruiden mengsel	19423.9827540951	0.000241954291838475
Duinen	17897	Grasland	Grasland	4803264.96321727	0.0598317341711383
